ID,CardNum,time,Distance,cal,TotalTime,TotalDist,TotalCal,Device,count,height,weight,age,gender
85077088214490928,30,"2018-10-10 16:17:14",0,0,4.064265224444441,14.05,20446.72865406333,1,11,1.7,60,55,Unisex
85077088214490928,30,"2018-10-08 21:20:16",0,0,4.064265224444444,14.05,20446.728654063332,1,11,1.7,60,55,Unisex
85077088214490928,30,"2018-10-08 20:18:33",0,0,4.064265224444444,14.05,20446.728654063332,1,11,1.7,60,55,Unisex
85077088214490928,30,"2018-10-08 17:57:25",0,0,4.064265224444444,14.05,20446.728654063332,2,11,1.7,60,55,Unisex
85077088214490928,30,"2018-10-08 16:50:20",0,0,4.064265224444444,14.05,20446.728654063332,1,11,1.7,60,55,Unisex
85077088214490928,30,"2018-10-08 15:49:39",0,0,4.064265224444444,14.05,20446.728654063332,1,11,1.7,60,55,Unisex
85077088214490928,30,"2018-10-08 14:21:58",2.1,140.09777675639023,4.064265224444444,14.05,20446.728654063332,1,11,1.7,60,55,Unisex
85077088214490928,30,"2018-10-08 13:31:53",1.3,62.357454699967654,3.2294230691666668,11.950000000000001,20306.630877306943,5,10,1.7,60,55,Unisex
85077088214490928,30,"2018-10-08 13:18:40",0,0,3.0088763991666667,10.65,20244.273422606977,2,9,1.7,60,55,Unisex
